time,flow,neighbor_flow_1,hour,day_of_week,is_holiday,sin_hour,cos_hour,sin_day_of_week,cos_day_of_week
2018-01-09 15:00:00,327.6666666666667,349.0,15,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336
2018-01-09 16:00:00,257.5,393.4166666666667,16,1,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2018-01-09 17:00:00,275.0,465.0833333333333,17,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
2018-01-09 18:00:00,221.5,340.5,18,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2018-01-09 19:00:00,163.25,240.5,19,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336
2018-01-09 20:00:00,119.58333333333333,208.91666666666666,20,1,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2018-01-09 21:00:00,116.83333333333333,180.25,21,1,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336
2018-01-09 22:00:00,86.16666666666667,136.66666666666666,22,1,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2018-01-09 23:00:00,43.333333333333336,78.58333333333333,23,1,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336
2018-01-10 00:00:00,30.0,46.083333333333336,0,2,0,0.0,1.0,0.9749279121818236,-0.22252093395631434
2018-01-10 01:00:00,19.75,31.416666666666668,1,2,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434
2018-01-10 02:00:00,17.166666666666668,25.333333333333332,2,2,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2018-01-10 03:00:00,28.833333333333332,39.916666666666664,3,2,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434
2018-01-10 04:00:00,74.91666666666667,106.83333333333333,4,2,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2018-01-10 05:00:00,163.08333333333334,188.16666666666666,5,2,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434
2018-01-10 06:00:00,254.66666666666666,308.4166666666667,6,2,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
2018-01-10 07:00:00,326.8333333333333,497.3333333333333,7,2,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
2018-01-10 08:00:00,297.1666666666667,369.4166666666667,8,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
2018-01-10 09:00:00,381.5,327.4166666666667,9,2,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434
2018-01-10 10:00:00,311.25,264.0833333333333,10,2,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
2018-01-10 11:00:00,302.3333333333333,257.6666666666667,11,2,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434
2018-01-10 12:00:00,315.0,232.41666666666666,12,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2018-01-10 13:00:00,357.6666666666667,272.5,13,2,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434
2018-01-10 14:00:00,381.9166666666667,361.25,14,2,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2018-01-10 15:00:00,369.9166666666667,389.9166666666667,15,2,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434
2018-01-10 16:00:00,394.5,416.6666666666667,16,2,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
2018-01-10 17:00:00,398.8333333333333,481.0,17,2,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
2018-01-10 18:00:00,301.3333333333333,408.0833333333333,18,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2018-01-10 19:00:00,265.5833333333333,254.25,19,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434
2018-01-10 20:00:00,202.33333333333334,214.33333333333334,20,2,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2018-01-10 21:00:00,182.16666666666666,177.58333333333334,21,2,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434
2018-01-10 22:00:00,161.58333333333334,152.41666666666666,22,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2018-01-10 23:00:00,97.25,83.16666666666667,23,2,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434
2018-01-11 00:00:00,58.833333333333336,52.833333333333336,0,3,0,0.0,1.0,0.43388373911755823,-0.900968867902419
2018-01-11 01:00:00,35.083333333333336,33.75,1,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419
2018-01-11 02:00:00,36.166666666666664,26.75,2,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2018-01-11 03:00:00,57.5,42.583333333333336,3,3,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419
2018-01-11 04:00:00,124.33333333333333,111.66666666666667,4,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2018-01-11 05:00:00,228.0,188.91666666666666,5,3,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419
2018-01-11 06:00:00,355.0,319.25,6,3,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
2018-01-11 07:00:00,480.0,519.3333333333334,7,3,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
2018-01-11 08:00:00,355.0833333333333,372.6666666666667,8,3,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2018-01-11 09:00:00,414.3333333333333,364.6666666666667,9,3,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419
2018-01-11 10:00:00,330.5833333333333,281.0833333333333,10,3,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
2018-01-11 11:00:00,302.6666666666667,234.83333333333334,11,3,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419
2018-01-11 12:00:00,297.25,274.75,12,3,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2018-01-11 13:00:00,289.3333333333333,259.0,13,3,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419
2018-01-11 14:00:00,356.0833333333333,322.6666666666667,14,3,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
2018-01-11 15:00:00,402.0833333333333,411.0,15,3,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419
2018-01-11 16:00:00,411.6666666666667,478.3333333333333,16,3,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
2018-01-11 17:00:00,402.6666666666667,515.5,17,3,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
2018-01-11 18:00:00,351.3333333333333,441.9166666666667,18,3,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2018-01-11 19:00:00,283.5,270.0,19,3,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419
2018-01-11 20:00:00,207.5,233.08333333333334,20,3,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2018-01-11 21:00:00,178.41666666666666,196.41666666666666,21,3,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419
2018-01-11 22:00:00,153.83333333333334,153.16666666666666,22,3,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
2018-01-11 23:00:00,92.66666666666667,90.5,23,3,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419
2018-01-12 00:00:00,53.833333333333336,51.5,0,4,0,0.0,1.0,-0.433883739117558,-0.9009688679024191
2018-01-12 01:00:00,37.5,33.166666666666664,1,4,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191
2018-01-12 02:00:00,31.916666666666668,31.416666666666668,2,4,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2018-01-12 03:00:00,47.833333333333336,40.333333333333336,3,4,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191
2018-01-12 04:00:00,122.91666666666667,107.66666666666667,4,4,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2018-01-12 05:00:00,222.0,189.91666666666666,5,4,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191
2018-01-12 06:00:00,323.1666666666667,304.8333333333333,6,4,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
2018-01-12 07:00:00,455.25,462.3333333333333,7,4,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
2018-01-12 08:00:00,377.9166666666667,337.0833333333333,8,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
2018-01-12 09:00:00,351.8333333333333,273.6666666666667,9,4,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191
2018-01-12 10:00:00,368.0,286.75,10,4,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
2018-01-12 11:00:00,319.4166666666667,267.8333333333333,11,4,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191
2018-01-12 12:00:00,328.25,291.5,12,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2018-01-12 13:00:00,349.6666666666667,301.0,13,4,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191
2018-01-12 14:00:00,430.6666666666667,414.5833333333333,14,4,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
2018-01-12 15:00:00,449.8333333333333,462.4166666666667,15,4,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191
2018-01-12 16:00:00,456.0,477.9166666666667,16,4,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
2018-01-12 17:00:00,425.1666666666667,511.1666666666667,17,4,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
2018-01-12 18:00:00,310.8333333333333,395.0833333333333,18,4,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2018-01-12 19:00:00,274.25,260.5833333333333,19,4,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191
2018-01-12 20:00:00,228.5,240.33333333333334,20,4,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2018-01-12 21:00:00,208.41666666666666,194.83333333333334,21,4,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191
2018-01-12 22:00:00,192.0,178.08333333333334,22,4,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2018-01-12 23:00:00,148.58333333333334,130.91666666666666,23,4,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191
2018-01-13 00:00:00,96.33333333333333,87.16666666666667,0,5,0,0.0,1.0,-0.9749279121818236,-0.2225209339563146
2018-01-13 01:00:00,65.66666666666667,58.666666666666664,1,5,0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146
2018-01-13 02:00:00,43.333333333333336,40.833333333333336,2,5,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2018-01-13 03:00:00,42.5,32.333333333333336,3,5,0,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146
2018-01-13 04:00:00,56.833333333333336,51.666666666666664,4,5,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2018-01-13 05:00:00,92.91666666666667,79.58333333333333,5,5,0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146
2018-01-13 06:00:00,139.66666666666666,133.08333333333334,6,5,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
2018-01-13 07:00:00,198.41666666666666,162.91666666666666,7,5,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
2018-01-13 08:00:00,271.6666666666667,204.25,8,5,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
2018-01-13 09:00:00,340.0,254.16666666666666,9,5,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146
2018-01-13 10:00:00,348.0833333333333,310.3333333333333,10,5,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2018-01-13 11:00:00,341.8333333333333,319.0833333333333,11,5,0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146
2018-01-13 12:00:00,345.6666666666667,354.6666666666667,12,5,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
2018-01-13 13:00:00,352.5,325.1666666666667,13,5,0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146
2018-01-13 14:00:00,350.5833333333333,243.66666666666666,14,5,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2018-01-13 15:00:00,322.4166666666667,203.83333333333334,15,5,0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146
2018-01-13 16:00:00,355.0833333333333,203.16666666666666,16,5,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2018-01-13 17:00:00,356.0,238.66666666666666,17,5,0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
2018-01-13 18:00:00,279.8333333333333,198.33333333333334,18,5,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2018-01-13 19:00:00,259.1666666666667,158.25,19,5,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146
2018-01-13 20:00:00,230.16666666666666,159.33333333333334,20,5,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2018-01-13 21:00:00,220.25,136.5,21,5,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146
2018-01-13 22:00:00,209.25,132.75,22,5,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2018-01-13 23:00:00,144.91666666666666,88.75,23,5,0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146
2018-01-14 00:00:00,90.5,61.0,0,6,0,0.0,1.0,-0.7818314824680299,0.6234898018587334
2018-01-14 01:00:00,61.5,38.583333333333336,1,6,0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334
2018-01-14 02:00:00,49.333333333333336,37.75,2,6,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2018-01-14 03:00:00,34.5,27.25,3,6,0,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334
2018-01-14 04:00:00,41.333333333333336,32.666666666666664,4,6,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2018-01-14 05:00:00,61.833333333333336,45.166666666666664,5,6,0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334
2018-01-14 06:00:00,96.66666666666667,85.41666666666667,6,6,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
2018-01-14 07:00:00,127.75,110.33333333333333,7,6,0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334
2018-01-14 08:00:00,201.75,161.83333333333334,8,6,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
2018-01-14 09:00:00,275.3333333333333,229.41666666666666,9,6,0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334
2018-01-14 10:00:00,336.0,245.16666666666666,10,6,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2018-01-14 11:00:00,328.8333333333333,302.0833333333333,11,6,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334
2018-01-14 12:00:00,288.25,283.75,12,6,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
2018-01-14 13:00:00,317.9166666666667,286.25,13,6,0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334
2018-01-14 14:00:00,304.0833333333333,282.8333333333333,14,6,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
2018-01-14 15:00:00,303.5833333333333,272.75,15,6,0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334
2018-01-14 16:00:00,309.0833333333333,280.0,16,6,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2018-01-14 17:00:00,320.8333333333333,286.5833333333333,17,6,0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334
2018-01-14 18:00:00,281.0833333333333,238.5,18,6,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
2018-01-14 19:00:00,254.25,221.41666666666666,19,6,0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334
2018-01-14 20:00:00,208.25,212.41666666666666,20,6,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2018-01-14 21:00:00,191.66666666666666,193.58333333333334,21,6,0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334
2018-01-14 22:00:00,155.83333333333334,151.75,22,6,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2018-01-14 23:00:00,99.0,97.16666666666667,23,6,0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334
2018-01-15 00:00:00,65.58333333333333,62.0,0,0,0,0.0,1.0,0.0,1.0
2018-01-15 01:00:00,41.5,34.25,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0
2018-01-15 02:00:00,37.5,28.583333333333332,2,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0
2018-01-15 03:00:00,37.416666666666664,32.083333333333336,3,0,0,0.7071067811865476,0.7071067811865476,0.0,1.0
2018-01-15 04:00:00,91.41666666666667,76.41666666666667,4,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0
2018-01-15 05:00:00,142.58333333333334,123.33333333333333,5,0,0,0.9659258262890683,0.25881904510252074,0.0,1.0
2018-01-15 06:00:00,220.66666666666666,202.08333333333334,6,0,0,1.0,6.123233995736766e-17,0.0,1.0
2018-01-15 07:00:00,262.9166666666667,218.0,7,0,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
2018-01-15 08:00:00,273.5833333333333,208.75,8,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
2018-01-15 09:00:00,252.83333333333334,211.08333333333334,9,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
2018-01-15 10:00:00,292.9166666666667,231.91666666666666,10,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
2018-01-15 11:00:00,298.4166666666667,233.5,11,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0
2018-01-15 12:00:00,341.0833333333333,283.25,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0
2018-01-15 13:00:00,303.9166666666667,300.1666666666667,13,0,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
2018-01-15 14:00:00,319.6666666666667,315.9166666666667,14,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
2018-01-15 15:00:00,334.0,350.8333333333333,15,0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
2018-01-15 16:00:00,342.8333333333333,323.0833333333333,16,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0
2018-01-15 17:00:00,328.3333333333333,362.1666666666667,17,0,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
2018-01-15 18:00:00,310.0833333333333,306.3333333333333,18,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0
2018-01-15 19:00:00,233.16666666666666,238.41666666666666,19,0,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
2018-01-15 20:00:00,201.91666666666666,206.83333333333334,20,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
2018-01-15 21:00:00,190.0,196.91666666666666,21,0,0,-0.7071067811865477,0.7071067811865474,0.0,1.0
2018-01-15 22:00:00,156.0,159.83333333333334,22,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
2018-01-15 23:00:00,95.5,88.33333333333333,23,0,0,-0.25881904510252157,0.9659258262890681,0.0,1.0
2018-01-16 00:00:00,50.5,50.25,0,1,0,0.0,1.0,0.7818314824680298,0.6234898018587336
2018-01-16 01:00:00,35.416666666666664,31.416666666666668,1,1,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336
2018-01-16 02:00:00,34.75,26.916666666666668,2,1,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2018-01-16 03:00:00,55.333333333333336,37.666666666666664,3,1,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336
2018-01-16 04:00:00,136.5,116.25,4,1,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2018-01-16 05:00:00,226.16666666666666,192.66666666666666,5,1,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336
2018-01-16 06:00:00,350.5,293.75,6,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
2018-01-16 07:00:00,448.1666666666667,488.3333333333333,7,1,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
2018-01-16 08:00:00,364.6666666666667,355.4166666666667,8,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
2018-01-16 09:00:00,373.9166666666667,307.1666666666667,9,1,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336
2018-01-16 10:00:00,337.5,222.58333333333334,10,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2018-01-16 11:00:00,295.1666666666667,253.66666666666666,11,1,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336
2018-01-16 12:00:00,291.8333333333333,245.58333333333334,12,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2018-01-16 13:00:00,297.6666666666667,278.75,13,1,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336
2018-01-16 14:00:00,316.0833333333333,297.0833333333333,14,1,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2018-01-16 15:00:00,365.0,357.0,15,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336
2018-01-16 16:00:00,368.5,395.1666666666667,16,1,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2018-01-16 17:00:00,416.5,463.0,17,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
2018-01-16 18:00:00,355.4166666666667,372.9166666666667,18,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2018-01-16 19:00:00,259.0833333333333,233.66666666666666,19,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336
2018-01-16 20:00:00,191.91666666666666,206.41666666666666,20,1,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2018-01-16 21:00:00,203.33333333333334,186.5,21,1,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336
2018-01-16 22:00:00,159.0,152.75,22,1,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2018-01-16 23:00:00,95.5,85.58333333333333,23,1,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336
2018-01-17 00:00:00,56.333333333333336,49.75,0,2,0,0.0,1.0,0.9749279121818236,-0.22252093395631434
2018-01-17 01:00:00,31.0,28.083333333333332,1,2,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434
2018-01-17 02:00:00,29.333333333333332,26.666666666666668,2,2,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2018-01-17 03:00:00,51.833333333333336,40.833333333333336,3,2,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434
2018-01-17 04:00:00,127.25,114.5,4,2,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2018-01-17 05:00:00,237.33333333333334,196.41666666666666,5,2,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434
2018-01-17 06:00:00,369.3333333333333,294.5,6,2,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
2018-01-17 07:00:00,453.5,481.4166666666667,7,2,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
2018-01-17 08:00:00,395.75,368.0,8,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
2018-01-17 09:00:00,364.8333333333333,283.3333333333333,9,2,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434
2018-01-17 10:00:00,344.0833333333333,259.3333333333333,10,2,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
2018-01-17 11:00:00,306.6666666666667,230.66666666666666,11,2,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434
2018-01-17 12:00:00,302.5,245.58333333333334,12,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2018-01-17 13:00:00,340.75,275.3333333333333,13,2,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434
2018-01-17 14:00:00,420.5833333333333,343.5833333333333,14,2,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2018-01-17 15:00:00,391.5,373.9166666666667,15,2,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434
2018-01-17 16:00:00,381.9166666666667,463.3333333333333,16,2,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
2018-01-17 17:00:00,403.5,515.75,17,2,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
2018-01-17 18:00:00,341.75,377.3333333333333,18,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2018-01-17 19:00:00,234.83333333333334,267.0,19,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434
2018-01-17 20:00:00,198.75,209.66666666666666,20,2,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2018-01-17 21:00:00,167.25,181.33333333333334,21,2,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434
2018-01-17 22:00:00,139.16666666666666,145.33333333333334,22,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2018-01-17 23:00:00,85.5,83.41666666666667,23,2,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434
2018-01-18 00:00:00,49.0,46.416666666666664,0,3,0,0.0,1.0,0.43388373911755823,-0.900968867902419
2018-01-18 01:00:00,37.333333333333336,29.0,1,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419
2018-01-18 02:00:00,30.583333333333332,26.333333333333332,2,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
